pickup_hour,trip_distance,fare_amount,total_amount,passenger_count,trip_volume
2024-12-01 09:00:00,4.007981566820276,18.9378955453149,27.043671274961596,1,3255
2024-12-01 10:00:00,3.8410133216859577,19.15298100021839,27.69329329547936,1,4579
2024-12-01 11:00:00,3.342532517214996,17.670814843152257,25.703817903596022,1,5228
2024-12-01 12:00:00,3.6993843218869236,19.694205688518903,28.132533818938604,1,5766
2024-12-01 13:00:00,3.7257674722403658,20.338401371652512,28.794472566949707,1,6124
2024-12-01 14:00:00,4.027747476269399,22.131921048666566,31.299733313243934,1,6637
2024-12-01 15:00:00,4.066594965675057,22.28666666666667,31.205517925247904,1,6555
2024-12-01 16:00:00,3.9218866822429908,21.65210426401869,30.613421436915885,1,6848
2024-12-01 17:00:00,3.782587874136608,21.427407521105142,30.180560245587106,1,6515
2024-12-01 18:00:00,3.512274451591621,19.943171697179615,28.196432459178624,1,6063
2024-12-01 19:00:00,4.080723224144277,21.337013249907987,30.42399153478101,1,5434
2024-12-01 20:00:00,4.556968325791855,22.44816643714342,32.79224277001771,1,5083
2024-12-01 21:00:00,4.9860255548083385,23.3941246357319,34.17428603452141,1,4461
2024-12-01 22:00:00,5.526608793055167,24.876325959115093,36.111442173060766,1,3571
2024-12-01 23:00:00,6.825060284983558,29.458973328461823,41.51780416514432,1,2737
2024-12-02 00:00:00,7.240145038167939,29.537603053435117,41.42293129770992,1,1310
2024-12-02 01:00:00,7.6769875,32.2796125,42.967062500000004,1,800
2024-12-02 02:00:00,5.213322475570033,24.18654723127036,32.24195439739414,1,307
2024-12-02 03:00:00,5.417478991596639,23.692899159663863,32.48802521008403,1,238
2024-12-02 04:00:00,6.679810126582279,28.276898734177216,38.53322784810127,1,316
2024-12-02 05:00:00,7.650742924528302,32.19981132075471,43.055294811320756,1,848
2024-12-02 06:00:00,5.040111845449924,22.72827147941027,30.86642094560244,1,1967
2024-12-02 07:00:00,26.960274006418167,19.14224389039743,26.859521105899777,1,4051
2024-12-02 08:00:00,3.3461535701471115,20.076230714029425,28.11779512020093,1,5574
2024-12-02 09:00:00,3.428862832681928,20.059897636329797,28.466850921273036,1,5373
2024-12-02 10:00:00,3.4616694033935413,20.29986316365627,29.06241379310345,1,5481
2024-12-02 11:00:00,3.2860850834679587,19.723800035900197,28.019183270507988,1,5571
2024-12-02 12:00:00,3.5744805945499585,21.215942196531792,29.977981833195706,1,6055
2024-12-02 13:00:00,3.8789285714285717,22.125292636878537,30.97405286343612,1,6356
2024-12-02 14:00:00,3.9957782021552313,22.4849706724867,31.58735643159187,1,7331
2024-12-02 15:00:00,3.7653019699326076,21.85367288750648,30.753293157076207,1,7716
2024-12-02 16:00:00,3.8417127817519234,22.325423134026185,34.06909839384532,1,7409
2024-12-02 17:00:00,3.2965315684666745,20.341588379992974,31.451821482956543,1,8537
2024-12-02 18:00:00,2.910504396112911,17.790962517353076,28.16138477556687,1,8644
