pickup_hour,trip_distance,passenger_count,trip_volume,year,month,day,hour,dayofweek,is_weekend,lag_24,lag_168,lag_8760
2024-03-08 08:00:00,14095.87,1,4581,2024,3,8,8,4,0,6043.0,4841.0,7710.0
2024-03-08 09:00:00,14646.33,1,4745,2024,3,8,9,4,0,5697.0,4815.0,8204.0
2024-03-08 10:00:00,14508.54,1,4863,2024,3,8,10,4,0,5200.0,5047.0,6761.0
2024-03-08 11:00:00,15838.7,1,5245,2024,3,8,11,4,0,5756.0,5234.0,6290.0
2024-03-08 12:00:00,17474.8,1,5762,2024,3,8,12,4,0,6442.0,5634.0,6329.0
2024-03-08 13:00:00,20357.28,1,5900,2024,3,8,13,4,0,6373.0,5972.0,5218.0
2024-03-08 14:00:00,22024.74,1,6555,2024,3,8,14,4,0,6758.0,6654.0,3425.0
2024-03-08 15:00:00,22167.64,1,6897,2024,3,8,15,4,0,7104.0,7125.0,1894.0
2024-03-08 16:00:00,23687.73,1,6964,2024,3,8,16,4,0,7358.0,7238.0,959.0
2024-03-08 17:00:00,23366.86,1,8133,2024,3,8,17,4,0,8384.0,7930.0,458.0
2024-03-08 18:00:00,24689.0,1,9165,2024,3,8,18,4,0,9313.0,8701.0,256.0
2024-03-08 19:00:00,24780.46,1,8582,2024,3,8,19,4,0,7826.0,8106.0,276.0
2024-03-08 20:00:00,21588.26,1,7008,2024,3,8,20,4,0,7442.0,6467.0,620.0
2024-03-08 21:00:00,20442.89,1,6714,2024,3,8,21,4,0,7983.0,6495.0,1786.0
2024-03-08 22:00:00,22532.85,1,7601,2024,3,8,22,4,0,7704.0,6960.0,4431.0
2024-03-08 23:00:00,25537.73,1,7338,2024,3,8,23,4,0,5548.0,6654.0,6016.0
2024-03-09 00:00:00,18540.64,1,6688,2024,3,9,0,5,1,3142.0,5701.0,5963.0
2024-03-09 01:00:00,13817.9,1,5566,2024,3,9,1,5,1,1695.0,4788.0,5673.0
2024-03-09 02:00:00,10201.23,1,4054,2024,3,9,2,5,1,884.0,3511.0,6037.0
2024-03-09 03:00:00,6153.15,1,2303,2024,3,9,3,5,1,587.0,2271.0,6323.0
2024-03-09 04:00:00,4549.29,1,1306,2024,3,9,4,5,1,635.0,1084.0,6343.0
2024-03-09 05:00:00,3031.93,1,571,2024,3,9,5,5,1,1000.0,495.0,6774.0
2024-03-09 06:00:00,5077.06,1,872,2024,3,9,6,5,1,1875.0,852.0,7251.0
2024-03-09 07:00:00,6421.55,1,1354,2024,3,9,7,5,1,3663.0,1372.0,7245.0
2024-03-09 08:00:00,8653.96,1,2274,2024,3,9,8,5,1,4581.0,2272.0,8172.0
2024-03-09 09:00:00,10680.57,1,3571,2024,3,9,9,5,1,4745.0,3855.0,8826.0
2024-03-09 10:00:00,13618.36,1,4854,2024,3,9,10,5,1,4863.0,4702.0,8147.0
2024-03-09 11:00:00,15979.22,1,6084,2024,3,9,11,5,1,5245.0,5659.0,7527.0
2024-03-09 12:00:00,75687.06999999999,1,7175,2024,3,9,12,5,1,5762.0,7692.0,7225.0
2024-03-09 13:00:00,20974.47,1,7660,2024,3,9,13,5,1,5900.0,8037.0,6797.0
2024-03-09 14:00:00,21500.96,1,7569,2024,3,9,14,5,1,6555.0,7110.0,5048.0
2024-03-09 15:00:00,20684.31,1,7706,2024,3,9,15,5,1,6897.0,7525.0,2521.0
2024-03-09 16:00:00,22888.88,1,8806,2024,3,9,16,5,1,6964.0,7973.0,1361.0
2024-03-09 17:00:00,23816.31,1,8933,2024,3,9,17,5,1,8133.0,8463.0,550.0
2024-03-09 18:00:00,22738.36,1,9238,2024,3,9,18,5,1,9165.0,8068.0,355.0
2024-03-09 19:00:00,23536.22,1,10068,2024,3,9,19,5,1,8582.0,7258.0,398.0
2024-03-09 20:00:00,21136.66,1,8830,2024,3,9,20,5,1,7008.0,5354.0,674.0
2024-03-09 21:00:00,19905.97,1,8093,2024,3,9,21,5,1,6714.0,5169.0,1838.0
2024-03-09 22:00:00,77070.66,1,8549,2024,3,9,22,5,1,7601.0,6476.0,4213.0
2024-03-09 23:00:00,23931.8,1,8369,2024,3,9,23,5,1,7338.0,6776.0,5863.0
2024-03-10 00:00:00,19797.98,1,6369,2024,3,10,0,6,1,6688.0,5953.0,5954.0
2024-03-10 01:00:00,16205.15,1,5302,2024,3,10,1,6,1,5566.0,4792.0,5873.0
2024-03-10 03:00:00,13514.87,1,4559,2024,3,10,3,6,1,4054.0,3675.0,6199.0
2024-03-10 04:00:00,9122.75,1,2764,2024,3,10,4,6,1,2303.0,2280.0,6693.0
2024-03-10 05:00:00,4274.35,1,1009,2024,3,10,5,6,1,1306.0,1271.0,6367.0
2024-03-10 06:00:00,4754.18,1,994,2024,3,10,6,6,1,571.0,548.0,7128.0
2024-03-10 07:00:00,6670.29,1,1290,2024,3,10,7,6,1,872.0,879.0,7288.0
2024-03-10 08:00:00,8462.54,1,1799,2024,3,10,8,6,1,1354.0,1204.0,7676.0
2024-03-10 09:00:00,11209.81,1,2944,2024,3,10,9,6,1,2274.0,2046.0,8347.0
2024-03-10 10:00:00,13735.27,1,4201,2024,3,10,10,6,1,3571.0,3255.0,9156.0
2024-03-10 11:00:00,15144.5,1,4880,2024,3,10,11,6,1,4854.0,4164.0,7960.0
2024-03-10 12:00:00,17588.53,1,5723,2024,3,10,12,6,1,6084.0,4880.0,7461.0
2024-03-10 13:00:00,21034.42,1,6500,2024,3,10,13,6,1,7175.0,5700.0,7588.0
2024-03-10 14:00:00,24907.38,1,7580,2024,3,10,14,6,1,7660.0,6276.0,7135.0
2024-03-10 15:00:00,24868.56,1,6994,2024,3,10,15,6,1,7569.0,6399.0,5428.0
2024-03-10 16:00:00,22639.26,1,6947,2024,3,10,16,6,1,7706.0,6214.0,3445.0
2024-03-10 17:00:00,22920.97,1,6650,2024,3,10,17,6,1,8806.0,6281.0,1993.0
2024-03-10 18:00:00,23503.8,1,6528,2024,3,10,18,6,1,8933.0,6492.0,1108.0
2024-03-10 19:00:00,20221.59,1,5170,2024,3,10,19,6,1,9238.0,6290.0,672.0
2024-03-10 20:00:00,17952.55,1,4524,2024,3,10,20,6,1,10068.0,5176.0,516.0
2024-03-10 21:00:00,19398.97,1,4483,2024,3,10,21,6,1,8830.0,4307.0,678.0
2024-03-10 22:00:00,21188.25,1,4488,2024,3,10,22,6,1,8093.0,3817.0,1744.0
2024-03-10 23:00:00,15565.86,1,2788,2024,3,10,23,6,1,8549.0,3114.0,3445.0
2024-03-11 00:00:00,9541.09,1,1480,2024,3,11,0,0,0,8369.0,1987.0,4726.0
2024-03-11 01:00:00,4240.34,1,683,2024,3,11,1,0,0,6369.0,1339.0,4890.0
2024-03-11 02:00:00,2892.36,1,428,2024,3,11,2,0,0,5302.0,669.0,4598.0
2024-03-11 03:00:00,1577.13,1,266,2024,3,11,3,0,0,4559.0,421.0,4737.0
2024-03-11 04:00:00,2375.41,1,387,2024,3,11,4,0,0,2764.0,244.0,4942.0
2024-03-11 05:00:00,4301.81,1,752,2024,3,11,5,0,0,1009.0,304.0,5268.0
2024-03-11 06:00:00,8068.95,1,1704,2024,3,11,6,0,0,994.0,628.0,6156.0
2024-03-11 07:00:00,12437.65,1,3828,2024,3,11,7,0,0,1290.0,1812.0,6403.0
2024-03-11 08:00:00,16674.15,1,5776,2024,3,11,8,0,0,1799.0,3710.0,6251.0
2024-03-11 09:00:00,16021.69,1,5292,2024,3,11,9,0,0,2944.0,4791.0,7459.0
2024-03-11 10:00:00,14512.03,1,4957,2024,3,11,10,0,0,4201.0,4901.0,8304.0
2024-03-11 11:00:00,15951.51,1,5056,2024,3,11,11,0,0,4880.0,4759.0,8139.0
2024-03-11 12:00:00,16719.16,1,5470,2024,3,11,12,0,0,5723.0,4965.0,6499.0
2024-03-11 13:00:00,17325.08,1,5453,2024,3,11,13,0,0,6500.0,5201.0,6469.0
2024-03-11 14:00:00,21730.37,1,6021,2024,3,11,14,0,0,7580.0,5703.0,7092.0
2024-03-11 15:00:00,22977.37,1,6261,2024,3,11,15,0,0,6994.0,5999.0,7026.0
2024-03-11 16:00:00,24085.19,1,6285,2024,3,11,16,0,0,6947.0,6197.0,6383.0
2024-03-11 17:00:00,23006.76,1,6863,2024,3,11,17,0,0,6650.0,6026.0,5367.0
2024-03-11 18:00:00,20772.23,1,6912,2024,3,11,18,0,0,6528.0,6754.0,3695.0
2024-03-11 19:00:00,19507.27,1,5744,2024,3,11,19,0,0,5170.0,7040.0,2452.0
2024-03-11 20:00:00,18638.69,1,5686,2024,3,11,20,0,0,4524.0,5893.0,1388.0
2024-03-11 21:00:00,21259.21,1,6009,2024,3,11,21,0,0,4483.0,5329.0,582.0
2024-03-11 22:00:00,18102.31,1,4421,2024,3,11,22,0,0,4488.0,5192.0,909.0
2024-03-11 23:00:00,15201.72,1,2585,2024,3,11,23,0,0,2788.0,3860.0,1397.0
2024-03-12 00:00:00,10663.91,1,1619,2024,3,12,0,1,0,1480.0,2461.0,2325.0
2024-03-12 01:00:00,3323.12,1,624,2024,3,12,1,1,0,683.0,1224.0,3570.0
2024-03-12 02:00:00,968.14,1,248,2024,3,12,2,1,0,428.0,529.0,4701.0
2024-03-12 03:00:00,824.48,1,197,2024,3,12,3,1,0,266.0,267.0,5687.0
2024-03-12 04:00:00,1826.98,1,255,2024,3,12,4,1,0,387.0,160.0,6132.0
2024-03-12 05:00:00,3014.49,1,604,2024,3,12,5,1,0,752.0,241.0,6230.0
2024-03-12 06:00:00,8997.97,1,1848,2024,3,12,6,1,0,1704.0,681.0,6377.0
2024-03-12 07:00:00,13229.84,1,4244,2024,3,12,7,1,0,3828.0,2164.0,6644.0
2024-03-12 08:00:00,15761.05,1,5910,2024,3,12,8,1,0,5776.0,4652.0,6807.0
2024-03-12 09:00:00,17132.74,1,5783,2024,3,12,9,1,0,5292.0,6855.0,7493.0
2024-03-12 10:00:00,16034.85,1,5396,2024,3,12,10,1,0,4957.0,6426.0,8047.0
2024-03-12 11:00:00,16017.14,1,5476,2024,3,12,11,1,0,5056.0,5727.0,8004.0
2024-03-12 12:00:00,18054.15,1,5877,2024,3,12,12,1,0,5470.0,5906.0,6684.0
2024-03-12 13:00:00,18111.74,1,5858,2024,3,12,13,1,0,5453.0,6070.0,6561.0
2024-03-12 14:00:00,21689.53,1,6456,2024,3,12,14,1,0,6021.0,6239.0,7144.0
2024-03-12 15:00:00,22769.52,1,6781,2024,3,12,15,1,0,6261.0,6879.0,7069.0
2024-03-12 16:00:00,22618.93,1,6779,2024,3,12,16,1,0,6285.0,7602.0,5791.0
2024-03-12 17:00:00,22634.98,1,7675,2024,3,12,17,1,0,6863.0,7136.0,4597.0
2024-03-12 18:00:00,22845.18,1,8294,2024,3,12,18,1,0,6912.0,7630.0,3359.0
2024-03-12 19:00:00,20527.18,1,6998,2024,3,12,19,1,0,5744.0,8168.0,2291.0
2024-03-12 20:00:00,21998.07,1,7144,2024,3,12,20,1,0,5686.0,6564.0,1306.0
2024-03-12 21:00:00,24390.82,1,7819,2024,3,12,21,1,0,6009.0,6164.0,618.0
2024-03-12 22:00:00,22083.34,1,6680,2024,3,12,22,1,0,4421.0,6727.0,1139.0
2024-03-12 23:00:00,14129.74,1,3654,2024,3,12,23,1,0,2585.0,5734.0,1466.0
2024-03-13 00:00:00,7644.52,1,1653,2024,3,13,0,2,0,1619.0,2817.0,2143.0
2024-03-13 01:00:00,2282.46,1,664,2024,3,13,1,2,0,624.0,1430.0,3436.0
2024-03-13 02:00:00,1188.98,1,352,2024,3,13,2,2,0,248.0,636.0,4519.0
2024-03-13 03:00:00,875.63,1,211,2024,3,13,3,2,0,197.0,369.0,5670.0
2024-03-13 04:00:00,1702.39,1,298,2024,3,13,4,2,0,255.0,246.0,6263.0
2024-03-13 05:00:00,3776.72,1,704,2024,3,13,5,2,0,604.0,326.0,6166.0
2024-03-13 06:00:00,8116.3,1,1840,2024,3,13,6,2,0,1848.0,611.0,6681.0
2024-03-13 07:00:00,13318.38,1,4410,2024,3,13,7,2,0,4244.0,1858.0,6257.0
2024-03-13 08:00:00,15734.93,1,5883,2024,3,13,8,2,0,5910.0,4317.0,6203.0
2024-03-13 09:00:00,16402.55,1,5775,2024,3,13,9,2,0,5783.0,5915.0,6360.0
2024-03-13 10:00:00,16663.62,1,5490,2024,3,13,10,2,0,5396.0,5668.0,5888.0
2024-03-13 11:00:00,17577.48,1,5728,2024,3,13,11,2,0,5476.0,5241.0,5207.0
2024-03-13 12:00:00,20290.1,1,6277,2024,3,13,12,2,0,5877.0,5461.0,4738.0
2024-03-13 13:00:00,18855.48,1,6007,2024,3,13,13,2,0,5858.0,6348.0,4581.0
2024-03-13 14:00:00,24003.12,1,6742,2024,3,13,14,2,0,6456.0,6688.0,3338.0
2024-03-13 15:00:00,23855.47,1,6950,2024,3,13,15,2,0,6781.0,7650.0,2538.0
2024-03-13 16:00:00,22867.79,1,7083,2024,3,13,16,2,0,6779.0,8326.0,1505.0
2024-03-13 17:00:00,24549.39,1,8148,2024,3,13,17,2,0,7675.0,9332.0,667.0
2024-03-13 18:00:00,24707.46,1,8729,2024,3,13,18,2,0,8294.0,10741.0,323.0
2024-03-13 19:00:00,25038.39,1,8343,2024,3,13,19,2,0,6998.0,11671.0,263.0
2024-03-13 20:00:00,24899.0,1,8435,2024,3,13,20,2,0,7144.0,10963.0,326.0
2024-03-13 21:00:00,26219.59,1,8440,2024,3,13,21,2,0,7819.0,8792.0,611.0
2024-03-13 22:00:00,25083.0,1,7415,2024,3,13,22,2,0,6680.0,9017.0,1778.0
2024-03-13 23:00:00,16268.78,1,4146,2024,3,13,23,2,0,3654.0,7541.0,3395.0
2024-03-14 00:00:00,8521.9,1,1947,2024,3,14,0,3,0,1653.0,3734.0,4677.0
2024-03-14 01:00:00,3120.24,1,960,2024,3,14,1,3,0,664.0,1685.0,4783.0
2024-03-14 02:00:00,1536.73,1,493,2024,3,14,2,3,0,352.0,674.0,4851.0
2024-03-14 03:00:00,1456.7,1,314,2024,3,14,3,3,0,211.0,376.0,4904.0
2024-03-14 04:00:00,2196.67,1,389,2024,3,14,4,3,0,298.0,307.0,5281.0
2024-03-14 05:00:00,4108.44,1,795,2024,3,14,5,3,0,704.0,380.0,5317.0
2024-03-14 06:00:00,8641.31,1,1984,2024,3,14,6,3,0,1840.0,893.0,5711.0
2024-03-14 07:00:00,61867.45,1,4458,2024,3,14,7,3,0,4410.0,2241.0,5744.0
2024-03-14 08:00:00,38773.42,1,5968,2024,3,14,8,3,0,5883.0,4632.0,5819.0
2024-03-14 09:00:00,16899.41,1,5959,2024,3,14,9,3,0,5775.0,6043.0,6427.0
2024-03-14 10:00:00,53786.619999999995,1,5694,2024,3,14,10,3,0,5490.0,5697.0,6689.0
2024-03-14 11:00:00,18634.62,1,6173,2024,3,14,11,3,0,5728.0,5200.0,5635.0
2024-03-14 12:00:00,20177.69,1,6430,2024,3,14,12,3,0,6277.0,5756.0,5075.0
2024-03-14 13:00:00,21966.35,1,6694,2024,3,14,13,3,0,6007.0,6442.0,4962.0
2024-03-14 14:00:00,26624.38,1,7263,2024,3,14,14,3,0,6742.0,6373.0,4092.0
2024-03-14 15:00:00,26753.63,1,7729,2024,3,14,15,3,0,6950.0,6758.0,2654.0
2024-03-14 16:00:00,26666.71,1,8112,2024,3,14,16,3,0,7083.0,7104.0,1302.0
2024-03-14 17:00:00,29346.57,1,9662,2024,3,14,17,3,0,8148.0,7358.0,612.0
2024-03-14 18:00:00,29691.14,1,10768,2024,3,14,18,3,0,8729.0,8384.0,281.0
2024-03-14 19:00:00,29590.08,1,9893,2024,3,14,19,3,0,8343.0,9313.0,195.0
2024-03-14 20:00:00,30484.32,1,9954,2024,3,14,20,3,0,8435.0,7826.0,215.0
2024-03-14 21:00:00,30113.74,1,9912,2024,3,14,21,3,0,8440.0,7442.0,618.0
2024-03-14 22:00:00,30009.29,1,9113,2024,3,14,22,3,0,7415.0,7983.0,1762.0
2024-03-14 23:00:00,22988.89,1,6396,2024,3,14,23,3,0,4146.0,7704.0,3431.0
2024-03-15 00:00:00,13360.5,1,3909,2024,3,15,0,4,0,1947.0,5548.0,5008.0
2024-03-15 01:00:00,6548.03,1,1879,2024,3,15,1,4,0,960.0,3142.0,5244.0
2024-03-15 02:00:00,3008.84,1,991,2024,3,15,2,4,0,493.0,1695.0,5010.0
2024-03-15 03:00:00,2332.73,1,624,2024,3,15,3,4,0,314.0,884.0,5243.0
2024-03-15 04:00:00,3462.34,1,743,2024,3,15,4,4,0,389.0,587.0,5612.0
2024-03-15 05:00:00,5488.0199999999995,1,982,2024,3,15,5,4,0,795.0,635.0,5699.0
2024-03-15 06:00:00,8984.34,1,2031,2024,3,15,6,4,0,1984.0,1000.0,6273.0
2024-03-15 07:00:00,14398.16,1,4067,2024,3,15,7,4,0,4458.0,1875.0,6125.0
2024-03-15 08:00:00,16646.22,1,5246,2024,3,15,8,4,0,5968.0,3663.0,6244.0
2024-03-15 09:00:00,16051.32,1,5090,2024,3,15,9,4,0,5959.0,4581.0,7087.0
2024-03-15 10:00:00,17134.85,1,5273,2024,3,15,10,4,0,5694.0,4745.0,7713.0
2024-03-15 11:00:00,17165.79,1,5545,2024,3,15,11,4,0,6173.0,4863.0,6506.0
2024-03-15 12:00:00,19502.73,1,6641,2024,3,15,12,4,0,6430.0,5245.0,6280.0
2024-03-15 13:00:00,20656.69,1,6320,2024,3,15,13,4,0,6694.0,5762.0,6458.0
2024-03-15 14:00:00,24444.52,1,7220,2024,3,15,14,4,0,7263.0,5900.0,5402.0
2024-03-15 15:00:00,25475.78,1,7445,2024,3,15,15,4,0,7729.0,6555.0,3555.0
2024-03-15 16:00:00,24971.95,1,7131,2024,3,15,16,4,0,8112.0,6897.0,1658.0
2024-03-15 17:00:00,55703.67,1,8716,2024,3,15,17,4,0,9662.0,6964.0,767.0
2024-03-15 18:00:00,59588.689999999995,1,9470,2024,3,15,18,4,0,10768.0,8133.0,354.0
2024-03-15 19:00:00,60376.009999999995,1,9319,2024,3,15,19,4,0,9893.0,9165.0,200.0
2024-03-15 20:00:00,23961.88,1,7733,2024,3,15,20,4,0,9954.0,8582.0,258.0
2024-03-15 21:00:00,22724.93,1,7169,2024,3,15,21,4,0,9912.0,7008.0,583.0
2024-03-15 22:00:00,24727.24,1,7639,2024,3,15,22,4,0,9113.0,6714.0,1690.0
2024-03-15 23:00:00,25151.78,1,7630,2024,3,15,23,4,0,6396.0,7601.0,3570.0
2024-03-16 00:00:00,19677.17,1,6430,2024,3,16,0,5,1,3909.0,7338.0,5054.0
2024-03-16 01:00:00,66189.75,1,5055,2024,3,16,1,5,1,1879.0,6688.0,5312.0
2024-03-16 02:00:00,9748.18,1,3524,2024,3,16,2,5,1,991.0,5566.0,5262.0
2024-03-16 03:00:00,6797.74,1,2173,2024,3,16,3,5,1,624.0,4054.0,5370.0
2024-03-16 04:00:00,4856.33,1,1205,2024,3,16,4,5,1,743.0,2303.0,5672.0
2024-03-16 05:00:00,3863.47,1,768,2024,3,16,5,5,1,982.0,1306.0,5738.0
2024-03-16 06:00:00,5997.68,1,1039,2024,3,16,6,5,1,2031.0,571.0,6349.0
2024-03-16 07:00:00,6833.24,1,1529,2024,3,16,7,5,1,4067.0,872.0,6218.0
2024-03-16 08:00:00,9401.66,1,2461,2024,3,16,8,5,1,5246.0,1354.0,6280.0
2024-03-16 09:00:00,12130.69,1,3677,2024,3,16,9,5,1,5090.0,2274.0,7243.0
2024-03-16 10:00:00,13484.06,1,4418,2024,3,16,10,5,1,5273.0,3571.0,7943.0
2024-03-16 11:00:00,15571.76,1,5053,2024,3,16,11,5,1,5545.0,4854.0,7350.0
2024-03-16 12:00:00,17323.17,1,5792,2024,3,16,12,5,1,6641.0,6084.0,6649.0
2024-03-16 13:00:00,18855.04,1,6271,2024,3,16,13,5,1,6320.0,7175.0,6769.0
2024-03-16 14:00:00,22767.19,1,6380,2024,3,16,14,5,1,7220.0,7660.0,5872.0
2024-03-16 15:00:00,23866.51,1,6966,2024,3,16,15,5,1,7445.0,7569.0,3871.0
2024-03-16 16:00:00,23999.49,1,7535,2024,3,16,16,5,1,7131.0,7706.0,2043.0
2024-03-16 17:00:00,24185.27,1,8276,2024,3,16,17,5,1,8716.0,8806.0,948.0
2024-03-16 18:00:00,162172.53999999998,1,9012,2024,3,16,18,5,1,9470.0,8933.0,564.0
2024-03-16 19:00:00,25653.73,1,9078,2024,3,16,19,5,1,9319.0,9238.0,311.0
2024-03-16 20:00:00,24308.01,1,8371,2024,3,16,20,5,1,7733.0,10068.0,354.0
2024-03-16 21:00:00,84190.22,1,8373,2024,3,16,21,5,1,7169.0,8830.0,656.0
2024-03-16 22:00:00,27982.5,1,9272,2024,3,16,22,5,1,7639.0,8093.0,1719.0
2024-03-16 23:00:00,29206.99,1,8774,2024,3,16,23,5,1,7630.0,8549.0,3581.0
2024-03-17 00:00:00,22701.03,1,7465,2024,3,17,0,6,1,6430.0,8369.0,4976.0
2024-03-17 01:00:00,15949.15,1,5623,2024,3,17,1,6,1,5055.0,6369.0,5253.0
2024-03-17 02:00:00,10329.68,1,3704,2024,3,17,2,6,1,3524.0,5302.0,5318.0
2024-03-17 03:00:00,7676.11,1,2496,2024,3,17,3,6,1,2173.0,4559.0,6866.0
2024-03-17 04:00:00,7418.07,1,1858,2024,3,17,4,6,1,1205.0,2764.0,6595.0
2024-03-17 05:00:00,6282.35,1,996,2024,3,17,5,6,1,768.0,1009.0,6113.0
2024-03-17 06:00:00,29225.3,1,1394,2024,3,17,6,6,1,1039.0,994.0,6908.0
2024-03-17 07:00:00,8601.37,1,1697,2024,3,17,7,6,1,1529.0,1290.0,6762.0
2024-03-17 08:00:00,9853.65,1,2230,2024,3,17,8,6,1,2461.0,1799.0,6897.0
2024-03-17 09:00:00,13487.27,1,3505,2024,3,17,9,6,1,3677.0,2944.0,7580.0
2024-03-17 10:00:00,69417.59,1,4462,2024,3,17,10,6,1,4418.0,4201.0,8263.0
2024-03-17 11:00:00,16098.07,1,5288,2024,3,17,11,6,1,5053.0,4880.0,7008.0
2024-03-17 12:00:00,20174.06,1,5767,2024,3,17,12,6,1,5792.0,5723.0,6835.0
2024-03-17 13:00:00,72203.0,1,5863,2024,3,17,13,6,1,6271.0,6500.0,7007.0
2024-03-17 14:00:00,24615.96,1,6208,2024,3,17,14,6,1,6380.0,7580.0,6480.0
2024-03-17 15:00:00,24983.0,1,6027,2024,3,17,15,6,1,6966.0,6994.0,5086.0
2024-03-17 16:00:00,22205.61,1,5780,2024,3,17,16,6,1,7535.0,6947.0,3360.0
2024-03-17 17:00:00,67639.28,1,6003,2024,3,17,17,6,1,8276.0,6650.0,1832.0
2024-03-17 18:00:00,21948.1,1,5895,2024,3,17,18,6,1,9012.0,6528.0,1044.0
2024-03-17 19:00:00,21785.85,1,5539,2024,3,17,19,6,1,9078.0,5170.0,596.0
2024-03-17 20:00:00,106007.68000000001,1,5369,2024,3,17,20,6,1,8371.0,4524.0,515.0
2024-03-17 21:00:00,18506.23,1,4521,2024,3,17,21,6,1,8373.0,4483.0,791.0
2024-03-17 22:00:00,17549.07,1,3265,2024,3,17,22,6,1,9272.0,4488.0,1561.0
2024-03-17 23:00:00,17211.56,1,2460,2024,3,17,23,6,1,8774.0,2788.0,2955.0
2024-03-18 00:00:00,7683.62,1,1329,2024,3,18,0,0,0,7465.0,1480.0,4227.0
2024-03-18 01:00:00,3026.58,1,577,2024,3,18,1,0,0,5623.0,683.0,4775.0
2024-03-18 02:00:00,1219.42,1,338,2024,3,18,2,0,0,3704.0,428.0,5078.0
2024-03-18 03:00:00,1479.43,1,304,2024,3,18,3,0,0,2496.0,266.0,5351.0
2024-03-18 04:00:00,2974.85,1,489,2024,3,18,4,0,0,1858.0,387.0,5779.0
2024-03-18 05:00:00,4661.84,1,862,2024,3,18,5,0,0,996.0,752.0,5772.0
2024-03-18 06:00:00,10442.64,1,2009,2024,3,18,6,0,0,1394.0,1704.0,6493.0
2024-03-18 07:00:00,13852.75,1,3575,2024,3,18,7,0,0,1697.0,3828.0,6454.0
2024-03-18 08:00:00,15060.61,1,4759,2024,3,18,8,0,0,2230.0,5776.0,6440.0
2024-03-18 09:00:00,83213.71,1,4891,2024,3,18,9,0,0,3505.0,5292.0,7124.0
2024-03-18 10:00:00,16969.38,1,4804,2024,3,18,10,0,0,4462.0,4957.0,7734.0
2024-03-18 11:00:00,16775.3,1,5007,2024,3,18,11,0,0,5288.0,5056.0,7646.0
2024-03-18 12:00:00,17774.82,1,5291,2024,3,18,12,0,0,5767.0,5470.0,6285.0
2024-03-18 13:00:00,19000.71,1,5464,2024,3,18,13,0,0,5863.0,5453.0,6162.0
2024-03-18 14:00:00,22953.0,1,5988,2024,3,18,14,0,0,6208.0,6021.0,6702.0
2024-03-18 15:00:00,24025.09,1,6036,2024,3,18,15,0,0,6027.0,6261.0,6365.0
2024-03-18 16:00:00,85107.92,1,6289,2024,3,18,16,0,0,5780.0,6285.0,5638.0
2024-03-18 17:00:00,31421.19,1,6765,2024,3,18,17,0,0,6003.0,6863.0,4751.0
2024-03-18 18:00:00,52694.6,1,6502,2024,3,18,18,0,0,5895.0,6912.0,3474.0
2024-03-18 19:00:00,19962.62,1,5723,2024,3,18,19,0,0,5539.0,5744.0,2118.0
2024-03-18 20:00:00,20786.27,1,5922,2024,3,18,20,0,0,5369.0,5686.0,1088.0
2024-03-18 21:00:00,20195.79,1,5625,2024,3,18,21,0,0,4521.0,6009.0,529.0
2024-03-18 22:00:00,18149.75,1,4005,2024,3,18,22,0,0,3265.0,4421.0,812.0
2024-03-18 23:00:00,13898.85,1,2434,2024,3,18,23,0,0,2460.0,2585.0,1244.0
2024-03-19 00:00:00,6262.37,1,1145,2024,3,19,0,1,0,1329.0,1619.0,2030.0
2024-03-19 01:00:00,3772.71,1,623,2024,3,19,1,1,0,577.0,624.0,3217.0
2024-03-19 02:00:00,1487.96,1,294,2024,3,19,2,1,0,338.0,248.0,4414.0
2024-03-19 03:00:00,1328.02,1,226,2024,3,19,3,1,0,304.0,197.0,6121.0
2024-03-19 04:00:00,1861.35,1,275,2024,3,19,4,1,0,489.0,255.0,6467.0
2024-03-19 05:00:00,2983.71,1,626,2024,3,19,5,1,0,862.0,604.0,6430.0
2024-03-19 06:00:00,39065.03,1,1787,2024,3,19,6,1,0,2009.0,1848.0,6858.0
2024-03-19 07:00:00,110064.43000000001,1,4000,2024,3,19,7,1,0,3575.0,4244.0,7794.0
2024-03-19 08:00:00,16300.07,1,5699,2024,3,19,8,1,0,4759.0,5910.0,7082.0
2024-03-19 09:00:00,33015.07,1,5915,2024,3,19,9,1,0,4891.0,5783.0,7543.0
2024-03-19 10:00:00,17799.18,1,6005,2024,3,19,10,1,0,4804.0,5396.0,7093.0
2024-03-19 11:00:00,15743.06,1,5482,2024,3,19,11,1,0,5007.0,5476.0,6927.0
2024-03-19 12:00:00,18081.63,1,5835,2024,3,19,12,1,0,5291.0,5877.0,5603.0
2024-03-19 13:00:00,19045.61,1,6032,2024,3,19,13,1,0,5464.0,5858.0,5683.0
2024-03-19 14:00:00,22159.2,1,6471,2024,3,19,14,1,0,5988.0,6456.0,6175.0
2024-03-19 15:00:00,32661.41,1,6541,2024,3,19,15,1,0,6036.0,6781.0,6507.0
2024-03-19 16:00:00,22288.82,1,6464,2024,3,19,16,1,0,6289.0,6779.0,5325.0
2024-03-19 17:00:00,22689.02,1,7498,2024,3,19,17,1,0,6765.0,7675.0,4494.0
2024-03-19 18:00:00,22726.55,1,8166,2024,3,19,18,1,0,6502.0,8294.0,3433.0
2024-03-19 19:00:00,19423.62,1,6966,2024,3,19,19,1,0,5723.0,6998.0,2275.0
